article_id,entity_text,entity_type,attributed_sent,doc_sentiment,entity_doc_diff,n_sentences
art_182,President Trump,PERSON,-0.2603146827314049,-0.0046,0.2557146827314049,2
art_182,President Emeritus,PERSON,0.0003188523460266879,-0.0046,0.004918852346026688,1
art_182,Benedictine University,ORGANIZATION,0.0003188523460266879,-0.0046,0.004918852346026688,1
art_183,AFP,ORGANIZATION,-0.10024760221131146,-0.059,0.04124760221131146,1
art_183,White House,ORGANIZATION,-0.08502934942953289,-0.059,0.02602934942953289,4
art_183,Donald Trump,PERSON,-0.10024760221131146,-0.059,0.04124760221131146,1
art_183,Europe,ORGANIZATION,-0.042584954397170804,-0.059,0.016415045602829192,4
art_183,US,ORGANIZATION,-0.026511053325116843,-0.059,0.032488946674883154,18
art_183,United States,ORGANIZATION,-0.09977539295020203,-0.059,0.040775392950202036,3
art_183,Republican,ORGANIZATION,-0.14013486332260072,-0.059,0.08113486332260073,2
art_183,President,PERSON,-0.04186756070703268,-0.059,0.017132439292967316,2
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Scott Pruitt,PERSON,-0.2086755447089672,-0.059,0.1496755447089672,1
art_183,Pruitt,PERSON,-0.31099977921694516,-0.059,0.25199977921694516,5
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Environment Protection Agency,ORGANIZATION,-0.8220236063934863,-0.059,0.7630236063934863,1
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Pruitt,PERSON,-0.31099977921694516,-0.059,0.25199977921694516,5
art_183,White House,ORGANIZATION,-0.08502934942953289,-0.059,0.02602934942953289,4
art_183,press secretary,PERSON,-0.17384326504543424,-0.059,0.11484326504543424,1
art_183,Sean Spicer,PERSON,-0.17384326504543424,-0.059,0.11484326504543424,1
art_183,Pruitt,PERSON,-0.31099977921694516,-0.059,0.25199977921694516,5
art_183,United,ORGANIZATION,-0.09977539295020203,-0.059,0.040775392950202036,3
art_183,China,ORGANIZATION,-0.0721777343035986,-0.059,0.013177734303598601,3
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Republican,ORGANIZATION,-0.14013486332260072,-0.059,0.08113486332260073,2
art_183,Pruitt,PERSON,-0.31099977921694516,-0.059,0.25199977921694516,5
art_183,Washington,ORGANIZATION,-0.12931584403850138,-0.059,0.07031584403850138,3
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,mayor,PERSON,-0.0204952172935009,-0.059,0.0385047827064991,2
art_183,Michael Bloomberg,PERSON,0.00534460274502635,-0.059,0.06434460274502635,1
art_183,Chancellor,PERSON,0.021664978470653296,-0.059,0.08066497847065329,1
art_183,Angela Merkel,PERSON,0.021664978470653296,-0.059,0.08066497847065329,1
art_183,EU,ORGANIZATION,-0.025786697757818427,-0.059,0.03321330224218157,6
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,European Council,ORGANIZATION,-0.0004710727371275425,-0.059,0.058528927262872454,1
art_183,President,PERSON,-0.04186756070703268,-0.059,0.017132439292967316,2
art_183,Donald Tusk,PERSON,-0.0004710727371275425,-0.059,0.058528927262872454,1
art_183,EU,ORGANIZATION,-0.025786697757818427,-0.059,0.03321330224218157,6
art_183,China,ORGANIZATION,-0.0721777343035986,-0.059,0.013177734303598601,3
art_183,Premier,PERSON,-0.0004710727371275425,-0.059,0.058528927262872454,1
art_183,Li Keqiang,PERSON,-0.0004710727371275425,-0.059,0.058528927262872454,1
art_183,EU,ORGANIZATION,-0.025786697757818427,-0.059,0.03321330224218157,6
art_183,India,ORGANIZATION,-0.03281870565842837,-0.059,0.026181294341571626,2
art_183,environment minister,PERSON,-0.0030260831117630005,-0.059,0.055973916888236996,1
art_183,Harsh Vardhan,PERSON,-0.0030260831117630005,-0.059,0.055973916888236996,1
art_183,America,ORGANIZATION,-0.06261132820509374,-0.059,0.0036113282050937445,1
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,UN,ORGANIZATION,-0.02630217773548793,-0.059,0.032697822264512066,16
art_183,China,ORGANIZATION,-0.0721777343035986,-0.059,0.013177734303598601,3
art_183,India,ORGANIZATION,-0.03281870565842837,-0.059,0.026181294341571626,2
art_183,Europe,ORGANIZATION,-0.042584954397170804,-0.059,0.016415045602829192,4
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,EU,ORGANIZATION,-0.025786697757818427,-0.059,0.03321330224218157,6
art_183,commissioner,PERSON,-0.006045347428880632,-0.059,0.052954652571119365,1
art_183,Miguel Arias Canete,PERSON,-0.006045347428880632,-0.059,0.052954652571119365,1
art_183,Nicaragua,ORGANIZATION,-0.18942405469715595,-0.059,0.13042405469715596,1
art_183,Syria,ORGANIZATION,-0.18942405469715595,-0.059,0.13042405469715596,1
art_183,White House,ORGANIZATION,-0.08502934942953289,-0.059,0.02602934942953289,4
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Trump,PERSON,-0.1881214624020056,-0.059,0.12912146240200562,13
art_183,Ivanka,PERSON,-0.09069425193592906,-0.059,0.03169425193592906,1
art_183,Washington,ORGANIZATION,-0.12931584403850138,-0.059,0.07031584403850138,3
art_184,President,PERSON,-0.0018345181597396731,-0.0368,0.034965481840260326,1
art_184,Donald Trump,PERSON,-0.0018345181597396731,-0.0368,0.034965481840260326,1
art_184,United States,ORGANIZATION,-0.05601724743610248,-0.0368,0.01921724743610248,2
art_184,United States,ORGANIZATION,-0.05601724743610248,-0.0368,0.01921724743610248,2
art_184,Trump,PERSON,-0.12078525199710081,-0.0368,0.08398525199710082,3
art_184,Trump,PERSON,-0.12078525199710081,-0.0368,0.08398525199710082,3
art_184,Barack Obama,PERSON,-0.25032126111909747,-0.0368,0.21352126111909747,1
art_185,India,ORGANIZATION,0.08923753854469396,0.1209,0.03166246145530603,6
art_185,China,ORGANIZATION,0.000942264508921653,0.1209,0.11995773549107834,4
art_185,Unite States',ORGANIZATION,0.030946901300922036,0.1209,0.08995309869907796,1
art_185,President,PERSON,0.06302207481348887,0.1209,0.05787792518651112,5
art_185,Donald Trump,PERSON,0.030946901300922036,0.1209,0.08995309869907796,1
art_185,America,ORGANIZATION,0.1439051826406891,0.1209,0.023005182640689112,12
art_185,China,ORGANIZATION,0.000942264508921653,0.1209,0.11995773549107834,4
art_185,India,ORGANIZATION,0.08923753854469396,0.1209,0.03166246145530603,6
art_185,India,ORGANIZATION,0.08923753854469396,0.1209,0.03166246145530603,6
art_185,President,PERSON,0.06302207481348887,0.1209,0.05787792518651112,5
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,Barack Obama,PERSON,0.0338241714052856,0.1209,0.0870758285947144,1
art_185,U.S,ORGANIZATION,-0.030046716487656038,0.1209,0.15094671648765604,3
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,China,ORGANIZATION,0.000942264508921653,0.1209,0.11995773549107834,4
art_185,India,ORGANIZATION,0.08923753854469396,0.1209,0.03166246145530603,6
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,America,ORGANIZATION,0.1439051826406891,0.1209,0.023005182640689112,12
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,America,ORGANIZATION,0.1439051826406891,0.1209,0.023005182640689112,12
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,President,PERSON,0.06302207481348887,0.1209,0.05787792518651112,5
art_185,China,ORGANIZATION,0.000942264508921653,0.1209,0.11995773549107834,4
art_185,India,ORGANIZATION,0.08923753854469396,0.1209,0.03166246145530603,6
art_185,Trump,PERSON,-0.06027737325868137,0.1209,0.18117737325868136,7
art_185,United States,ORGANIZATION,-0.040158248506486416,0.1209,0.16105824850648642,3
art_185,President,PERSON,0.06302207481348887,0.1209,0.05787792518651112,5
art_185,America,ORGANIZATION,0.1439051826406891,0.1209,0.023005182640689112,12
art_185,Obama administration,ORGANIZATION,-0.04732824536040425,0.1209,0.16822824536040426,1
art_185,Obama,PERSON,-0.11134037363808602,0.1209,0.23224037363808603,4
art_185,America,ORGANIZATION,0.1439051826406891,0.1209,0.023005182640689112,12
art_185,President,PERSON,0.06302207481348887,0.1209,0.05787792518651112,5
art_185,Obama,PERSON,-0.11134037363808602,0.1209,0.23224037363808603,4
art_185,United,ORGANIZATION,-0.040158248506486416,0.1209,0.16105824850648642,3
art_185,of America,ORGANIZATION,0.33624305098783225,0.1209,0.21534305098783224,3
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,President,PERSON,-0.003376983688212931,0.0198,0.023176983688212933,1
art_186,Donald Trump,PERSON,-0.003376983688212931,0.0198,0.023176983688212933,1
art_186,United States,ORGANIZATION,0.10061631095595658,0.0198,0.08081631095595658,5
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,United States,ORGANIZATION,0.10061631095595658,0.0198,0.08081631095595658,5
art_186,Trump,PERSON,-0.012179800600279123,0.0198,0.03197980060027912,2
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,European Union,ORGANIZATION,0.0067666880786418915,0.0198,0.01303331192135811,1
art_186,Brazil,ORGANIZATION,0.0067666880786418915,0.0198,0.01303331192135811,1
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,United States,ORGANIZATION,0.03455348126590252,0.0198,0.014753481265902518,1
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_186,US,ORGANIZATION,-0.0624044603001411,0.0198,0.0822044603001411,11
art_186,Minister,PERSON,0.008757883799262345,0.0198,0.011042116200737657,1
art_186,Harshvardhan,PERSON,0.008757883799262345,0.0198,0.011042116200737657,1
art_186,Environment Minister,PERSON,0.008757883799262345,0.0198,0.011042116200737657,1
art_186,Twitter,ORGANIZATION,0.008757883799262345,0.0198,0.011042116200737657,1
art_186,India,ORGANIZATION,0.08241429245228776,0.0198,0.06261429245228776,9
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,US,ORGANIZATION,0.06354167041718028,0.0461,0.017441670417180283,7
art_187,Beijing,ORGANIZATION,-0.03402151167392731,0.0461,0.08012151167392731,1
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,US,ORGANIZATION,0.06354167041718028,0.0461,0.017441670417180283,7
art_187,President,PERSON,0.1613546452281298,0.0461,0.11525464522812981,2
art_187,Donald Trump,PERSON,0.1867978391237557,0.0461,0.1406978391237557,1
art_187,United States,ORGANIZATION,-0.012795635382644832,0.0461,0.058895635382644834,2
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,United States’,ORGANIZATION,-0.0006325140129774809,0.0461,0.04673251401297748,1
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,China,ORGANIZATION,0.02225077177475517,0.0461,0.023849228225244833,6
art_187,US,ORGANIZATION,0.06354167041718028,0.0461,0.017441670417180283,7
art_187,president,PERSON,0.1613546452281298,0.0461,0.11525464522812981,2
art_187,Barack Obama,PERSON,0.13591145133250393,0.0461,0.08981145133250393,1
art_187,President,PERSON,0.1613546452281298,0.0461,0.11525464522812981,2
art_187,Xi Jinping,PERSON,0.13591145133250393,0.0461,0.08981145133250393,1
art_188,United States Geological Survey,ORGANIZATION,-0.006960137223359197,-0.2318,0.2248398627766408,1
art_188,Burma,ORGANIZATION,-0.22762038292906558,-0.2318,0.004179617070934422,6
art_188,military government,ORGANIZATION,-0.27854572236537933,-0.2318,0.04674572236537933,1
art_188,Senior,PERSON,-0.11034384957747534,-0.2318,0.12145615042252467,1
art_188,Gen.,PERSON,-0.11034384957747534,-0.2318,0.12145615042252467,1
art_188,Min Aung Hlaing,PERSON,-0.000264622998656705,-0.2318,0.2315353770013433,1
art_188,Associated Press,ORGANIZATION,-0.000264622998656705,-0.2318,0.2315353770013433,1
art_188,Defense Minister,PERSON,-0.10997580958064646,-0.2318,0.12182419041935355,1
art_188,Phumtham Wechayachai,PERSON,-0.10997580958064646,-0.2318,0.12182419041935355,1
art_188,April Kanichawanakul,PERSON,0.04139689728617668,-0.2318,0.2731968972861767,1
art_188,AP,ORGANIZATION,-0.15029131809973884,-0.2318,0.08150868190026117,9
art_188,Fraser Morton,PERSON,-0.06253332737833261,-0.2318,0.1692666726216674,1
art_188,Germany,ORGANIZATION,-0.02357667894102633,-0.2318,0.20822332105897368,1
art_188,GFZ center,ORGANIZATION,-0.02357667894102633,-0.2318,0.20822332105897368,1
art_188,Prime Minister,PERSON,0.0048026281874626875,-0.2318,0.2366026281874627,1
art_188,Paetongtarn Shinawatra,PERSON,0.0048026281874626875,-0.2318,0.2366026281874627,1
art_188,Thailand,ORGANIZATION,-0.2626505109365098,-0.2318,0.030850510936509812,2
art_188,Department of Disaster Prevention,ORGANIZATION,0.0048026281874626875,-0.2318,0.2366026281874627,1
art_188,Facebook,ORGANIZATION,-0.08055959758348763,-0.2318,0.15124040241651238,1
art_188,Xinhua News Agency,ORGANIZATION,-0.014114718956989236,-0.2318,0.21768528104301077,1
art_189,National Centre for Seismology,ORGANIZATION,-0.14030684856697917,-0.0855,0.05480684856697916,1
art_189,NCS,ORGANIZATION,-0.0526625493184838,-0.0855,0.03283745068151621,4
art_189,NCS.Soil,ORGANIZATION,-0.002889177470933646,-0.0855,0.08261082252906636,1
art_189,Mishra,PERSON,-0.013014412157644983,-0.0855,0.07248558784235502,2
art_189,NCS,ORGANIZATION,-0.0526625493184838,-0.0855,0.03283745068151621,4
art_189,India,ORGANIZATION,-0.08737613070115913,-0.0855,0.0018761307011591205,2
art_189,NCS,ORGANIZATION,-0.0526625493184838,-0.0855,0.03283745068151621,4
art_189,NCS,ORGANIZATION,-0.0526625493184838,-0.0855,0.03283745068151621,4
art_190,General,PERSON,-0.02861616457812488,-0.1749,0.14628383542187512,1
art_190,Min Aung Hlaing,PERSON,-0.02861616457812488,-0.1749,0.14628383542187512,1
art_191,VCG,ORGANIZATION,-0.012024760653730482,-0.007,0.005024760653730482,1
art_191,China Earthquake Networks Center,ORGANIZATION,-0.012024760653730482,-0.007,0.005024760653730482,1
art_191,Chinese Foreign Ministry,ORGANIZATION,0.03069069335469976,-0.007,0.03769069335469976,1
art_191,Chinese Foreign Ministry,ORGANIZATION,0.03069069335469976,-0.007,0.03769069335469976,1
art_191,Guo Jiakun,PERSON,0.03069069335469976,-0.007,0.03769069335469976,1
art_191,Chinese Embassy,ORGANIZATION,0.013924567800131626,-0.007,0.020924567800131626,2
art_191,China Media Group,ORGANIZATION,0.009495606645941734,-0.007,0.016495606645941734,1
art_191,Xinhua News Agency,ORGANIZATION,-0.22624717018334195,-0.007,0.21924717018334194,1
art_191,Khit,ORGANIZATION,-0.22624717018334195,-0.007,0.21924717018334194,1
art_191,Thit,PERSON,-0.22624717018334195,-0.007,0.21924717018334194,1
art_191,Xinhua,ORGANIZATION,-0.18538688846941417,-0.007,0.17838688846941417,3
art_191,Wu Yutong,PERSON,0.00045453605707734823,-0.007,0.007454536057077348,1
art_191,Global Times,ORGANIZATION,-0.02554668128141202,-0.007,0.01854668128141202,4
art_191,Wu,PERSON,-0.011561027553398162,-0.007,0.004561027553398162,2
art_191,Kyaw Zay Yar Myat,PERSON,0.010784056270495057,-0.007,0.017784056270495056,2
art_191,Global Times,ORGANIZATION,-0.02554668128141202,-0.007,0.01854668128141202,4
art_191,Kyaw Zay Yar Myat,PERSON,0.010784056270495057,-0.007,0.017784056270495056,2
art_191,CMG,ORGANIZATION,-0.009415478736627847,-0.007,0.002415478736627847,1
art_191,China Earthquake Administration,ORGANIZATION,0.036340589402243495,-0.007,0.043340589402243494,1
art_191,Ruili,ORGANIZATION,0.03931352846848313,-0.007,0.04631352846848313,4
art_191,Global Times,ORGANIZATION,-0.02554668128141202,-0.007,0.01854668128141202,4
art_191,Ruili immigration border inspection station,ORGANIZATION,-0.0015324086416512728,-0.007,0.005467591358348727,1
art_191,Global Times,ORGANIZATION,-0.02554668128141202,-0.007,0.01854668128141202,4
art_191,China,ORGANIZATION,-0.015163929089404908,-0.007,0.008163929089404907,7
art_191,National Early Warning Center,ORGANIZATION,-0.020364846161101013,-0.007,0.013364846161101014,1
art_191,China,ORGANIZATION,-0.015163929089404908,-0.007,0.008163929089404907,7
art_191,Prime Minister,PERSON,-0.011556850047782063,-0.007,0.004556850047782063,1
art_191,Paetongtarn Shinawatra,PERSON,-0.011556850047782063,-0.007,0.004556850047782063,1
art_191,Xinhua,ORGANIZATION,-0.18538688846941417,-0.007,0.17838688846941417,3
art_191,Reuters,ORGANIZATION,-0.29771285341121256,-0.007,0.29071285341121256,1
art_191,Chinese Embassy,ORGANIZATION,0.013924567800131626,-0.007,0.020924567800131626,2
art_192,US Geological Survey,ORGANIZATION,-0.0010345596820116043,-0.0261,0.025065440317988397,1
art_192,Reuters,ORGANIZATION,-0.2282199835171923,-0.0261,0.2021199835171923,1
art_192,@kokomdy,PERSON,-0.017981160002818797,-0.0261,0.008118839997181205,1
art_192,AFP,ORGANIZATION,-0.02759928828527336,-0.0261,0.0014992882852733584,2
art_192,sudhakar,PERSON,-0.1933717617066577,-0.0261,0.1672717617066577,1
art_192,@naidusudhakar,PERSON,-0.1933717617066577,-0.0261,0.1672717617066577,1
art_192,@Aspa_ZunNaNuhttps,PERSON,-0.014284922683145851,-0.0261,0.01181507731685415,1
art_192,RT_India,ORGANIZATION,-0.025751169625436887,-0.0261,0.0003488303745631145,2
art_192,RT_India_news,ORGANIZATION,-0.025751169625436887,-0.0261,0.0003488303745631145,2
art_192,BNO News,ORGANIZATION,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,@BNONews,ORGANIZATION,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,Thai Prime Minister,PERSON,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,Paetongtarn Shinawatra,PERSON,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,AFP,ORGANIZATION,-0.02759928828527336,-0.0261,0.0014992882852733584,2
art_192,RT_India,ORGANIZATION,-0.025751169625436887,-0.0261,0.0003488303745631145,2
art_192,RT_India_news,ORGANIZATION,-0.025751169625436887,-0.0261,0.0003488303745631145,2
art_192,China Earthquake Administration,ORGANIZATION,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,CEA,ORGANIZATION,-0.03721741656772792,-0.0261,0.011117416567727922,1
art_192,Prime Minister,PERSON,0.10662238503573462,-0.0261,0.13272238503573464,2
art_192,Narendra Modi,PERSON,0.25046218663919717,-0.0261,0.2765621866391972,1
art_192,New Delhi,ORGANIZATION,0.25046218663919717,-0.0261,0.2765621866391972,1
art_192,Modi,PERSON,0.12100185331655666,-0.0261,0.14710185331655667,2
art_193,United States Geological Survey,ORGANIZATION,-0.028187606920255348,-0.0345,0.006312393079744655,1
art_193,USGS,ORGANIZATION,-0.014326655873446725,-0.0345,0.020173344126553278,2
art_193,Myanmar,ORGANIZATION,-0.18644255144681665,-0.0345,0.15194255144681665,4
art_193,Min Aung Hlaing,PERSON,-0.07654180569807068,-0.0345,0.04204180569807067,1
art_193,Thailand,ORGANIZATION,-0.18213297175922585,-0.0345,0.14763297175922585,6
art_193,prime minister,PERSON,-0.35349564484204166,-0.0345,0.3189956448420417,2
art_193,Bangkok Metropolitan Administration,ORGANIZATION,-0.35923766338964924,-0.0345,0.32473766338964927,1
art_193,BBC,ORGANIZATION,-0.13713235318815956,-0.0345,0.10263235318815955,6
art_193,USGS,ORGANIZATION,-0.014326655873446725,-0.0345,0.020173344126553278,2
art_193,Myanmar,ORGANIZATION,-0.18644255144681665,-0.0345,0.15194255144681665,4
art_193,BBC,ORGANIZATION,-0.13713235318815956,-0.0345,0.10263235318815955,6
art_193,BBC,ORGANIZATION,-0.13713235318815956,-0.0345,0.10263235318815955,6
art_193,Montse Ferrer,PERSON,-0.024171129101887345,-0.0345,0.010328870898112658,1
art_193,director,PERSON,-0.024171129101887345,-0.0345,0.010328870898112658,1
art_193,East,ORGANIZATION,-0.1533168660632024,-0.0345,0.11881686606320241,3
art_193,Southeast Asia,ORGANIZATION,-0.024171129101887345,-0.0345,0.010328870898112658,1
art_193,Pacific,ORGANIZATION,-0.024171129101887345,-0.0345,0.010328870898112658,1
art_193,Amnesty International,ORGANIZATION,-0.024171129101887345,-0.0345,0.010328870898112658,1
art_193,BBC,ORGANIZATION,-0.13713235318815956,-0.0345,0.10263235318815955,6
art_193,Bui Thu,PERSON,0.010673096403479576,-0.0345,0.04517309640347958,1
art_193,BBC,ORGANIZATION,-0.13713235318815956,-0.0345,0.10263235318815955,6
art_193,BBC World Service,ORGANIZATION,0.010673096403479576,-0.0345,0.04517309640347958,1
art_193,Prime Minister,PERSON,-0.35349564484204166,-0.0345,0.3189956448420417,2
art_193,Paetongtarn Shinawatra,PERSON,-0.4141245599021204,-0.0345,0.3796245599021204,1
art_193,BBC Burmese,ORGANIZATION,0.05339931137859821,-0.0345,0.08789931137859822,1
art_194,Min Aung Hlaing,PERSON,-0.028319246834143996,-0.0523,0.023980753165856003,1
art_194,chief,PERSON,-0.028319246834143996,-0.0523,0.023980753165856003,1
art_194,Myanmar,ORGANIZATION,-0.2225877443351136,-0.0523,0.17028774433511362,9
art_194,Sai,PERSON,-0.00956550603379063,-0.0523,0.04273449396620937,14
art_194,Sai,PERSON,-0.00956550603379063,-0.0523,0.04273449396620937,14
art_194,Agence France-Presse,ORGANIZATION,0.39348101522773504,-0.0523,0.44578101522773506,1
art_194,Mohamed Riyas,PERSON,-0.08821591967716813,-0.0523,0.03591591967716813,1
art_194,director,PERSON,-0.08821591967716813,-0.0523,0.03591591967716813,1
art_194,International Rescue Committee,ORGANIZATION,-0.08821591967716813,-0.0523,0.03591591967716813,1
art_194,UN,ORGANIZATION,-0.18739797368471045,-0.0523,0.13509797368471044,12
art_194,secretary general,PERSON,0.5537664657458663,-0.0523,0.6060664657458663,1
art_194,António Guterres,PERSON,0.5537664657458663,-0.0523,0.6060664657458663,1
art_194,Myanmar,ORGANIZATION,-0.2225877443351136,-0.0523,0.17028774433511362,9
art_194,state TV,ORGANIZATION,-0.02206989750266075,-0.0523,0.030230102497339248,1
art_194,Myanmar,ORGANIZATION,-0.2225877443351136,-0.0523,0.17028774433511362,9
art_194,Khit Thit Media,ORGANIZATION,-0.24530433025211096,-0.0523,0.19300433025211094,1
art_195,United Nations,ORGANIZATION,-0.042407840490341187,-0.054,0.011592159509658813,1
art_195,Will Yeck,PERSON,-0.007759034284390509,-0.054,0.04624096571560949,1
art_195,US Geological Survey,ORGANIZATION,-0.007759034284390509,-0.054,0.04624096571560949,1
art_195,USGS,ORGANIZATION,-0.04273520939265533,-0.054,0.011264790607344671,3
art_195,USGS,ORGANIZATION,-0.04273520939265533,-0.054,0.011264790607344671,3
art_195,Rebecca Bell,PERSON,0.00021210717386566103,-0.054,0.05421210717386566,1
art_195,Imperial College London,ORGANIZATION,0.00021210717386566103,-0.054,0.05421210717386566,1
art_195,Science Media Centre,ORGANIZATION,-0.0019855280552292243,-0.054,0.052014471944770775,2
art_195,USGS,ORGANIZATION,-0.04273520939265533,-0.054,0.011264790607344671,3
art_195,Ian Watkinson,PERSON,-0.0041831632843241096,-0.054,0.04981683671567589,1
art_195,Department of Earth Sciences,ORGANIZATION,-0.0041831632843241096,-0.054,0.04981683671567589,1
art_195,Royal Holloway,ORGANIZATION,-0.0041831632843241096,-0.054,0.04981683671567589,1
art_195,University of London,ORGANIZATION,-0.0041831632843241096,-0.054,0.04981683671567589,1
art_195,Science Media Centre,ORGANIZATION,-0.0019855280552292243,-0.054,0.052014471944770775,2
art_195,Watkinson,PERSON,0.0002453115885145962,-0.054,0.054245311588514596,2
art_195,Myanmar,ORGANIZATION,-0.07917001560296437,-0.054,0.02517001560296437,12
art_196,CNN,ORGANIZATION,-0.33732215765242773,-0.1348,0.20252215765242773,3
art_196,CNN,ORGANIZATION,-0.33732215765242773,-0.1348,0.20252215765242773,3
art_196,CNN,ORGANIZATION,-0.33732215765242773,-0.1348,0.20252215765242773,3
art_196,Nang Aye Yin,PERSON,-0.03156513115391135,-0.1348,0.10323486884608865,1
art_196,Reuters,ORGANIZATION,-0.4433375436346978,-0.1348,0.30853754363469776,1
art_196,Myanmar,ORGANIZATION,-0.13200602083234117,-0.1348,0.0027939791676588333,5
art_196,Myanmar,ORGANIZATION,-0.13200602083234117,-0.1348,0.0027939791676588333,5
art_196,Junta,ORGANIZATION,-0.0651432859885972,-0.1348,0.0696567140114028,4
art_196,chief,PERSON,0.03560667810961604,-0.1348,0.17040667810961604,1
art_196,Min Aung Hlaing,PERSON,0.03560667810961604,-0.1348,0.17040667810961604,1
art_196,Singapore,ORGANIZATION,0.05050366558134556,-0.1348,0.18530366558134556,1
art_196,Malaysia,ORGANIZATION,0.05050366558134556,-0.1348,0.18530366558134556,1
art_196,India,ORGANIZATION,0.05050366558134556,-0.1348,0.18530366558134556,1
art_196,Russia,ORGANIZATION,0.05050366558134556,-0.1348,0.18530366558134556,1
art_197,Myanmar,ORGANIZATION,-0.2448830813737004,-0.402,0.15711691862629962,7
art_197,Red Cross,ORGANIZATION,-0.1018541764060501,-0.402,0.3001458235939499,2
art_197,Red Cross,ORGANIZATION,-0.1018541764060501,-0.402,0.3001458235939499,2
art_197,Songwut Wangpon,PERSON,-0.3954315986484289,-0.402,0.006568401351571107,1
art_197,Defense Minister,PERSON,-0.22849173960275948,-0.402,0.17350826039724054,1
art_197,Phumtham Wechayachai,PERSON,-0.22849173960275948,-0.402,0.17350826039724054,1
art_197,US Geological Survey,ORGANIZATION,-0.03281336271902546,-0.402,0.36918663728097456,1
art_197,Germany,ORGANIZATION,-0.03281336271902546,-0.402,0.36918663728097456,1
art_197,GFZ center,ORGANIZATION,-0.03281336271902546,-0.402,0.36918663728097456,1
art_197,geosciences,ORGANIZATION,-0.03281336271902546,-0.402,0.36918663728097456,1
art_197,City hall,ORGANIZATION,-0.379844531416893,-0.402,0.02215546858310702,1
art_197,Facebook,ORGANIZATION,-0.12300899683032185,-0.402,0.2789910031696782,1
